created_at,favorite_count,full_text,hashtags,id,id_str,lang,media,retweet_count,source,urls,user,user_mentions,quoted_status,quoted_status_id,quoted_status_id_str,date_time,date,date_week,handle,clean_tweet,break_tweet,polarity,subjectivity,about_trudeau,about_scheer,about_may,about_singh,about_bernier
Wed Oct 09 01:23:33 +0000 2019,4747,Hatred and threats of violence have no place in Canada. We are always stronger together than when we're divided. https://t.co/vnGmX1vts9,[],1181741958567530497,1181741958567530497,en,,983,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","[{'expanded_url': 'https://twitter.com/Suresh/status/1181587404693614592', 'url': 'https://t.co/vnGmX1vts9'}]","{'id': 14260960, 'id_str': '14260960'}",[],"{'created_at': 'Tue Oct 08 15:09:24 +0000 2019', 'favorite_count': 3872, 'full_text': 'This is heartbreaking and upsetting. Soufi’s on Queen West is closing. https://t.co/aMzmYjN56i', 'hashtags': [], 'id': 1181587404693614592, 'id_str': '1181587404693614592', 'lang': 'en', 'media': [{'display_url': 'pic.twitter.com/aMzmYjN56i', 'expanded_url': 'https://twitter.com/Suresh/status/1181587404693614592/photo/1', 'id': 1181587395344515073, 'media_url': 'http://pbs.twimg.com/media/EGXXecqWwAEUV67.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGXXecqWwAEUV67.jpg', 'sizes': {'large': {'w': 1241, 'h': 1262, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 669, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1180, 'h': 1200, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/aMzmYjN56i'}], 'retweet_count': 1397, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'urls': [], 'user': {'id': 18484483, 'id_str': '18484483'}, 'user_mentions': []}",1.1815874046936146e+18,1181587404693614592,2019-10-09 01:23:33+00:00,2019-10-09,2019-10-07,JustinTrudeau,hatred threats violence place canada always stronger together divided,Hatred and threats of violence have no place in Canada. We a<br>re always stronger together than when we're divided. https:/<br>/t.co/vnGmX1vts<br>,0.0,0.0,False,False,False,False,False
Wed Oct 09 00:51:17 +0000 2019,1129,"Climate change is threatening Canadians’ jobs, health, and futures, and people here in Iqaluit are already feeling the effects. But we can - and we will - fight it. https://t.co/6SnSbRyjMD",[],1181733839816855552,1181733839816855552,en,"[{'display_url': 'pic.twitter.com/6SnSbRyjMD', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1181733839816855552/photo/1', 'id': 1181733834666233856, 'media_url': 'http://pbs.twimg.com/media/EGZcqVpXUAAxzgu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGZcqVpXUAAxzgu.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1364, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 799, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/6SnSbRyjMD'}]",187,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-09 00:51:17+00:00,2019-10-09,2019-10-07,JustinTrudeau,climate change threatening canadians jobs health futures people iqaluit already feeling effects fight,"Climate change is threatening Canadians’ jobs, health, and f<br>utures, and people here in Iqaluit are already feeling the e<br>ffects. But we can - and we will - fight it. https://t.co/6S<br>nSbRyjM<br>",0.0,0.0,False,False,False,False,False
Tue Oct 08 22:04:06 +0000 2019,3078,"Andrew Scheer’s made it pretty clear that he’s not going to fight for LGBTQ2 rights. Liberals will always stand with LGBTQ2 Canadians, and we’ll keep working hard to make sure every Canadian feels safe and included here. #ChooseForward https://t.co/yM3aCRgUg7",[{'text': 'ChooseForward'}],1181691765331501058,1181691765331501058,en,"[{'display_url': 'pic.twitter.com/yM3aCRgUg7', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1181691765331501058/video/1', 'id': 1181689176519000064, 'media_url': 'http://pbs.twimg.com/media/EGY1SvnXUAEnDEv.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGY1SvnXUAEnDEv.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/yM3aCRgUg7', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 29700, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1181689176519000064/vid/480x480/cbd6ahjlUX66CiMf.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1181689176519000064/pl/yTpWjZLJbK8yfitt.m3u8?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1181689176519000064/vid/720x720/GYTxlVnULy0aLJni.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1181689176519000064/vid/320x320/AM25gJX4GBHu0NF9.mp4?tag=13'}]}}]",691,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-08 22:04:06+00:00,2019-10-08,2019-10-07,JustinTrudeau,andrew scheers made pretty clear hes going fight lgbtq2 rights liberals always stand lgbtq2 canadians well keep working hard make sure every canadian feels safe included chooseforward,"Andrew Scheer’s made it pretty clear that he’s not going to <br>fight for LGBTQ2 rights. Liberals will always stand with LGB<br>TQ2 Canadians, and we’ll keep working hard to make sure ever<br>y Canadian feels safe and included here. #ChooseForward http<br>s://t.co/yM3aCRgUg<br>",0.21166666666666667,0.6627777777777777,False,True,False,False,False
Tue Oct 08 20:47:47 +0000 2019,544,We’ve been investing in Canadians because it’s creating jobs and helping lift people out of poverty. That’s what Canadians expect of their government. And that’s what we’ll continue to do. #leadersdebate2019 https://t.co/3scsnRmcPw,[{'text': 'leadersdebate2019'}],1181672561169580032,1181672561169580032,en,,100,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://youtu.be/CWvgkOMsj_I?t=110', 'url': 'https://t.co/3scsnRmcPw'}]","{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-08 20:47:47+00:00,2019-10-08,2019-10-07,JustinTrudeau,weve investing canadians creating jobs helping lift people poverty thats canadians expect government thats well continue leadersdebate2019,We’ve been investing in Canadians because it’s creating jobs<br> and helping lift people out of poverty. That’s what Canadia<br>ns expect of their government. And that’s what we’ll continu<br>e to do. #leadersdebate2019 https://t.co/3scsnRmcP<br>,0.0,0.0,False,False,False,False,False
Tue Oct 08 19:49:11 +0000 2019,467,"Support for families, students, seniors, our environment. Our plan focuses on investing in you and your future. And we need to keep building on our progress. #leadersdebate2019 
https://t.co/Lki2Bb9O3G",[{'text': 'leadersdebate2019'}],1181657811685691408,1181657811685691408,en,,95,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://www.youtube.com/watch?v=N5utNsDQfMw', 'url': 'https://t.co/Lki2Bb9O3G'}]","{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-08 19:49:11+00:00,2019-10-08,2019-10-07,JustinTrudeau,support families students seniors environment plan focuses investing future need keep building progress leadersdebate2019,"Support for families, students, seniors, our environment. Ou<br>r plan focuses on investing in you and your future. And we n<br>eed to keep building on our progress. #leadersdebate2019 
ht<br>tps://t.co/Lki2Bb9O3<br>",0.0,0.125,False,False,False,False,False
Tue Oct 08 16:43:01 +0000 2019,1580,What matters most. #ChooseForward https://t.co/nbSGgT4yUD,[{'text': 'ChooseForward'}],1181610962719297536,1181610962719297536,en,"[{'display_url': 'pic.twitter.com/nbSGgT4yUD', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1181610962719297536/photo/1', 'id': 1181610953676382210, 'media_url': 'http://pbs.twimg.com/media/EGXs5uSXYAI3Npt.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGXs5uSXYAI3Npt.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1366, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/nbSGgT4yUD'}]",206,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-08 16:43:01+00:00,2019-10-08,2019-10-07,JustinTrudeau,matters chooseforward,What matters most. #ChooseForward https://t.co/nbSGgT4yUD<br>,0.0,0.0,False,False,False,False,False
Tue Oct 08 14:56:05 +0000 2019,551,"Wishing everyone observing Yom Kippur a Gmar Chatima Tova. 
https://t.co/CLLGNHHRLj",[],1181584052979150848,1181584052979150848,en,,120,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://www.liberal.ca/yom-kippur-statement-by-the-leader-of-the-liberal-party/', 'url': 'https://t.co/CLLGNHHRLj'}]","{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-08 14:56:05+00:00,2019-10-08,2019-10-07,JustinTrudeau,wishing everyone observing yom kippur gmar chatima tova,"Wishing everyone observing Yom Kippur a Gmar Chatima Tova. 
<br>https://t.co/CLLGNHHRL<br>",0.0,0.0,False,False,False,False,False
Tue Oct 08 13:58:01 +0000 2019,3862,Congratulations to Manitoba’s own James Peebles on his Nobel Prize in Physics for theoretical discoveries in physical cosmology. 🇨🇦 https://t.co/LAYFcvtvd4,[],1181569440355356672,1181569440355356672,en,,580,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","[{'expanded_url': 'https://www.cbc.ca/news/technology/nobel-prize-physics-1.5312955', 'url': 'https://t.co/LAYFcvtvd4'}]","{'id': 14260960, 'id_str': '14260960'}",[],,,,2019-10-08 13:58:01+00:00,2019-10-08,2019-10-07,JustinTrudeau,congratulations manitobas james peebles nobel prize physics theoretical discoveries physical cosmology,Congratulations to Manitoba’s own James Peebles on his Nobel<br> Prize in Physics for theoretical discoveries in physical co<br>smology. 🇨🇦 https://t.co/LAYFcvtvd<br>,0.0,0.12142857142857143,False,False,False,False,False
Tue Oct 08 01:11:47 +0000 2019,5777,"I asked you during the debate, @AndrewScheer and you still haven't answered: why are you offering millionaires a $50,000 tax break and 17 billion dollars in cuts for everybody else? #leadersdebate2019 #elxn43 #cdnpoli","[{'text': 'leadersdebate2019'}, {'text': 'elxn43'}, {'text': 'cdnpoli'}]",1181376610018250753,1181376610018250753,en,,1282,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 256360738, 'id_str': '256360738', 'name': 'Andrew Scheer', 'screen_name': 'AndrewScheer'}]",,,,2019-10-08 01:11:47+00:00,2019-10-08,2019-10-07,JustinTrudeau,asked debate andrewscheer still havent answered offering millionaires 50000 tax break 17 billion dollars cuts everybody else leadersdebate2019 elxn43 cdnpoli,"I asked you during the debate, @AndrewScheer and you still h<br>aven't answered: why are you offering millionaires a $50,000<br> tax break and 17 billion dollars in cuts for everybody else<br>? #leadersdebate2019 #elxn43 #cdnpol<br>",0.0,0.0,False,True,False,False,False
Tue Oct 08 01:01:53 +0000 2019,1330,"Rent, groceries, bills, tuition… everyday essentials are getting more expensive, and too many Canadians are living paycheck to paycheck. Here’s what we’re going to do about it ⬇️ #leadersdebate2019 #elxn43 #cdnpoli @JustinTrudeau https://t.co/RH38l0Sq1F","[{'text': 'leadersdebate2019'}, {'text': 'elxn43'}, {'text': 'cdnpoli'}]",1181374118056230912,1181374118056230912,en,"[{'display_url': 'pic.twitter.com/RH38l0Sq1F', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1181374118056230912/video/1', 'id': 1181374036321943555, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1181374036321943555/pu/img/RCCQQ_SAJxQGASiG.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1181374036321943555/pu/img/RCCQQ_SAJxQGASiG.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/RH38l0Sq1F', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 18233, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1181374036321943555/pu/pl/2XG15OLc4FbtDm1t.m3u8?tag=10'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1181374036321943555/pu/vid/320x320/yXdgclZThGe3U6Oy.mp4?tag=10'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1181374036321943555/pu/vid/720x720/twMcWKLpklwdIOpg.mp4?tag=10'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1181374036321943555/pu/vid/480x480/ZL25p5iI9FLSHUN6.mp4?tag=10'}]}}]",369,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 14260960, 'id_str': '14260960', 'name': 'Justin Trudeau', 'screen_name': 'JustinTrudeau'}]",,,,2019-10-08 01:01:53+00:00,2019-10-08,2019-10-07,JustinTrudeau,rent groceries bills tuition everyday essentials getting expensive many canadians living paycheck paycheck heres going leadersdebate2019 elxn43 cdnpoli justintrudeau,"Rent, groceries, bills, tuition… everyday essentials are get<br>ting more expensive, and too many Canadians are living paych<br>eck to paycheck. Here’s what we’re going to do about it ⬇️ #<br>leadersdebate2019 #elxn43 #cdnpoli @JustinTrudeau https://t.<br>co/RH38l0Sq1<br>",-0.06666666666666665,0.6,True,False,False,False,False
Tue Oct 08 00:56:46 +0000 2019,451,.@L_MacAulay hits back against Conservative misinformation ⬇️ https://t.co/0HEoVrGBaI,[],1181372830077853702,1181372830077853702,en,"[{'display_url': 'pic.twitter.com/0HEoVrGBaI', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1181372830077853702/video/1', 'id': 1181372035827716098, 'media_url': 'http://pbs.twimg.com/media/EGUT0XPWwAAjX8g.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGUT0XPWwAAjX8g.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/0HEoVrGBaI', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 49616, 'variants': [{'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1181372035827716098/vid/320x320/vCOOPrRsSsoIEePG.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1181372035827716098/vid/720x720/nwhOnUPsZH7qXJAU.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1181372035827716098/pl/nq74YpY8jhbYFEUB.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1181372035827716098/vid/480x480/WLcNhOWpHQyKnFXf.mp4?tag=13'}]}}]",174,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 493488747, 'id_str': '493488747', 'name': 'Lawrence MacAulay', 'screen_name': 'L_MacAulay'}]",,,,2019-10-08 00:56:46+00:00,2019-10-08,2019-10-07,JustinTrudeau,lmacaulay hits back conservative misinformation,.@L_MacAulay hits back against Conservative misinformation ⬇<br>️ https://t.co/0HEoVrGBa<br>,0.0,0.0,False,False,False,False,False
Tue Oct 08 00:52:08 +0000 2019,1428,Mr. Scheer is promising $17 billion in cuts - that's more than 4 times Doug Ford's cuts in Ontario. @JustinTrudeau #leadersdebate2019 #elxn43 #cdnpoli https://t.co/NDWVRcxSKw,"[{'text': 'leadersdebate2019'}, {'text': 'elxn43'}, {'text': 'cdnpoli'}]",1181371666758324225,1181371666758324225,en,"[{'display_url': 'pic.twitter.com/NDWVRcxSKw', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1181371666758324225/photo/1', 'id': 1181371660802428928, 'media_url': 'http://pbs.twimg.com/media/EGUTRC3XkAAxQok.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGUTRC3XkAAxQok.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/NDWVRcxSKw'}]",560,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 14260960, 'id_str': '14260960', 'name': 'Justin Trudeau', 'screen_name': 'JustinTrudeau'}]",,,,2019-10-08 00:52:08+00:00,2019-10-08,2019-10-07,JustinTrudeau,mr scheer promising 17 billion cuts thats 4 times doug fords cuts ontario justintrudeau leadersdebate2019 elxn43 cdnpoli,Mr. Scheer is promising $17 billion in cuts - that's more th<br>an 4 times Doug Ford's cuts in Ontario. @JustinTrudeau #lead<br>ersdebate2019 #elxn43 #cdnpoli https://t.co/NDWVRcxSK<br>,0.2,0.5,True,True,False,False,False
Tue Oct 08 00:50:18 +0000 2019,727,FACT CHECK: We have the first and only serious climate plan. We are investing all the proceeds from TMX into the green transition. Conservatives would rip up our climate plan and cut millions from climate action. #leadersdebate2019 #elxn43 #cdnpoli @JustinTrudeau https://t.co/AT6T1vBtnt,"[{'text': 'leadersdebate2019'}, {'text': 'elxn43'}, {'text': 'cdnpoli'}]",1181371203719708672,1181371203719708672,en,"[{'display_url': 'pic.twitter.com/AT6T1vBtnt', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1181371203719708672/photo/1', 'id': 1181371198753689600, 'media_url': 'http://pbs.twimg.com/media/EGUS2JmXUAAhH6x.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EGUS2JmXUAAhH6x.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/AT6T1vBtnt'}]",208,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 14260960, 'id_str': '14260960', 'name': 'Justin Trudeau', 'screen_name': 'JustinTrudeau'}]",,,,2019-10-08 00:50:18+00:00,2019-10-08,2019-10-07,JustinTrudeau,fact check first serious climate plan investing proceeds tmx green transition conservatives would rip climate plan cut millions climate action leadersdebate2019 elxn43 cdnpoli justintrudeau,FACT CHECK: We have the first and only serious climate plan.<br> We are investing all the proceeds from TMX into the green t<br>ransition. Conservatives would rip up our climate plan and c<br>ut millions from climate action. #leadersdebate2019 #elxn43 <br>#cdnpoli @JustinTrudeau https://t.co/AT6T1vBtn<br>,-0.04583333333333333,0.35000000000000003,True,False,False,False,False
Tue Oct 08 00:47:21 +0000 2019,2072,"""The choice tonight is very clear between two parties that have different views on climate change: Mr. Scheer wants to rip up the only serious plan on climate change Canada has ever had the day after the election, and we will continue to do more.""
— @JustinTrudeau",[],1181370463626371072,1181370463626371072,en,,475,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",[],"{'id': 14260960, 'id_str': '14260960'}","[{'id': 14260960, 'id_str': '14260960', 'name': 'Justin Trudeau', 'screen_name': 'JustinTrudeau'}]",,,,2019-10-08 00:47:21+00:00,2019-10-08,2019-10-07,JustinTrudeau,choice tonight clear two parties different views climate change mr scheer wants rip serious plan climate change canada ever day election continue justintrudeau,"""The choice tonight is very clear between two parties that h<br>ave different views on climate change: Mr. Scheer wants to r<br>ip up the only serious plan on climate change Canada has eve<br>r had the day after the election, and we will continue to do<br> more.""
— @JustinTrudea<br>",-0.008333333333333318,0.4375,True,True,False,False,False
